Customer ID,Recency,Frequency,Monetary,Cluster,Segment
17169.0,58,3,1156.73,1,New & Growing Customers
17170.0,374,2,178.68,0,Inactive Customers
17171.0,289,2,384.59,0,Inactive Customers
17172.0,79,3,956.57,3,At-Risk Valuable Customers
17173.0,5,8,3766.6,2,VIP Customers
17174.0,218,1,59.9,0,Inactive Customers
17175.0,44,4,1443.69,1,New & Growing Customers
17176.0,202,3,902.32,3,At-Risk Valuable Customers
17177.0,505,1,119.5,0,Inactive Customers
17178.0,731,1,432.96,0,Inactive Customers
17179.0,178,6,1507.26,3,At-Risk Valuable Customers
17180.0,56,11,2236.77,2,VIP Customers
17181.0,57,3,309.85,1,New & Growing Customers
17182.0,423,2,321.3,0,Inactive Customers
17183.0,8,6,3347.31,2,VIP Customers
17184.0,569,2,198.41000000000005,0,Inactive Customers
17185.0,592,3,229.46,0,Inactive Customers
17186.0,47,2,144.0,1,New & Growing Customers
17187.0,227,2,467.71,0,Inactive Customers
17188.0,11,13,4592.93,2,VIP Customers
17189.0,106,5,953.63,3,At-Risk Valuable Customers
17190.0,59,7,1726.57,3,At-Risk Valuable Customers
17191.0,28,15,4310.34,2,VIP Customers
17192.0,536,1,75.28,0,Inactive Customers
17193.0,36,9,2310.04,2,VIP Customers
17194.0,274,3,812.5,3,At-Risk Valuable Customers
17195.0,655,1,562.98,0,Inactive Customers
17196.0,428,1,327.75,0,Inactive Customers
17197.0,30,1,1013.01,1,New & Growing Customers
17198.0,24,3,692.22,1,New & Growing Customers
17199.0,582,1,135.04000000000002,0,Inactive Customers
17200.0,387,4,356.71,0,Inactive Customers
17201.0,54,4,1143.1,3,At-Risk Valuable Customers
17202.0,421,1,160.65,0,Inactive Customers
17203.0,36,10,5564.09,2,VIP Customers
17204.0,175,9,5504.6900000000005,3,At-Risk Valuable Customers
17205.0,54,3,999.35,1,New & Growing Customers
17206.0,53,1,204.24,0,Inactive Customers
17207.0,652,1,292.62,0,Inactive Customers
17208.0,396,1,111.15,0,Inactive Customers
17209.0,649,3,595.7,0,Inactive Customers
17210.0,393,1,251.72,0,Inactive Customers
17211.0,27,13,3773.35,2,VIP Customers
17212.0,253,3,794.41,3,At-Risk Valuable Customers
17213.0,40,13,4869.400000000001,2,VIP Customers
17214.0,60,6,1059.12,3,At-Risk Valuable Customers
17215.0,464,1,186.15,0,Inactive Customers
17216.0,554,1,63.6,0,Inactive Customers
17217.0,234,2,210.1,0,Inactive Customers
17218.0,4,18,3891.39,2,VIP Customers
17219.0,32,2,259.13,1,New & Growing Customers
17220.0,24,21,4457.31,2,VIP Customers
17221.0,7,5,976.62,1,New & Growing Customers
17222.0,65,6,1579.51,3,At-Risk Valuable Customers
17223.0,310,3,558.04,0,Inactive Customers
17224.0,501,1,100.86,0,Inactive Customers
17225.0,582,1,131.15,0,Inactive Customers
17226.0,309,3,895.47,3,At-Risk Valuable Customers
17227.0,19,12,1878.93,2,VIP Customers
17228.0,16,13,2820.03,2,VIP Customers
17229.0,96,2,318.76,0,Inactive Customers
17230.0,264,18,9388.49,2,VIP Customers
17231.0,12,25,7064.8,2,VIP Customers
17232.0,3,2,417.77,1,New & Growing Customers
17233.0,35,3,560.86,1,New & Growing Customers
17234.0,183,1,149.89,0,Inactive Customers
17235.0,25,8,1562.98,2,VIP Customers
17236.0,13,12,1929.26,2,VIP Customers
17237.0,11,4,994.13,1,New & Growing Customers
17238.0,3,32,7331.67,2,VIP Customers
17239.0,313,4,1189.45,3,At-Risk Valuable Customers
17240.0,596,1,130.6,0,Inactive Customers
17241.0,385,12,2736.64,3,At-Risk Valuable Customers
17242.0,108,5,2889.28,3,At-Risk Valuable Customers
17243.0,1,69,20203.58,2,VIP Customers
17244.0,53,5,1826.04,3,At-Risk Valuable Customers
17245.0,205,2,371.63,0,Inactive Customers
17246.0,547,2,38.92,0,Inactive Customers
17247.0,15,1,280.09000000000003,1,New & Growing Customers
17248.0,120,2,500.54,0,Inactive Customers
17249.0,429,1,68.03,0,Inactive Customers
17250.0,4,2,381.97,1,New & Growing Customers
17251.0,363,3,798.98,3,At-Risk Valuable Customers
17252.0,117,2,348.91,0,Inactive Customers
17253.0,18,1,178.26,1,New & Growing Customers
17254.0,5,3,469.48,1,New & Growing Customers
17255.0,41,4,781.7,1,New & Growing Customers
17256.0,107,5,498.93,3,At-Risk Valuable Customers
17257.0,436,2,189.78,0,Inactive Customers
17258.0,397,2,417.3,0,Inactive Customers
17259.0,148,6,1452.39,3,At-Risk Valuable Customers
17260.0,411,1,120.95,0,Inactive Customers
17261.0,510,1,221.59,0,Inactive Customers
17262.0,52,11,2488.76,2,VIP Customers
17263.0,208,1,63.440000000000005,0,Inactive Customers
17264.0,424,1,268.28,0,Inactive Customers
17265.0,139,2,550.01,0,Inactive Customers
17266.0,2,5,501.72,1,New & Growing Customers
17267.0,127,2,317.2,0,Inactive Customers
17268.0,108,11,1733.89,3,At-Risk Valuable Customers
17269.0,386,1,491.81,0,Inactive Customers
17270.0,469,2,601.4499999999999,0,Inactive Customers
17271.0,736,1,204.3,0,Inactive Customers
17272.0,42,4,2148.63,3,At-Risk Valuable Customers
17273.0,424,1,141.12,0,Inactive Customers
17274.0,35,2,573.22,1,New & Growing Customers
17275.0,383,1,114.1,0,Inactive Customers
17276.0,402,1,502.49,0,Inactive Customers
17277.0,228,2,1065.35,3,At-Risk Valuable Customers
17278.0,241,2,271.24,0,Inactive Customers
17279.0,58,1,187.83,0,Inactive Customers
17280.0,438,1,118.86,0,Inactive Customers
17281.0,374,6,797.8499999999999,3,At-Risk Valuable Customers
17282.0,130,5,2308.54,3,At-Risk Valuable Customers
17283.0,379,1,188.46,0,Inactive Customers
17284.0,60,8,2788.06,3,At-Risk Valuable Customers
17285.0,628,2,407.94,0,Inactive Customers
17286.0,22,3,389.18,1,New & Growing Customers
17287.0,26,21,3826.86,2,VIP Customers
17288.0,9,11,2468.43,2,VIP Customers
17289.0,32,9,2041.8,2,VIP Customers
17290.0,4,8,1487.96,2,VIP Customers
17291.0,308,1,550.8000000000001,0,Inactive Customers
17292.0,472,2,271.75,0,Inactive Customers
17293.0,8,17,3750.63,2,VIP Customers
17294.0,669,2,467.79,0,Inactive Customers
17295.0,29,3,547.0,1,New & Growing Customers
17296.0,730,1,338.13,0,Inactive Customers
17297.0,17,1,128.18,1,New & Growing Customers
17298.0,101,5,954.26,3,At-Risk Valuable Customers
17299.0,12,6,993.23,1,New & Growing Customers
17300.0,391,2,393.64,0,Inactive Customers
17301.0,21,2,294.39,1,New & Growing Customers
17302.0,15,5,1135.63,1,New & Growing Customers
17303.0,361,1,250.04,0,Inactive Customers
17304.0,534,1,111.5,0,Inactive Customers
17305.0,649,1,2135.46,3,At-Risk Valuable Customers
17306.0,11,21,9782.35,2,VIP Customers
17307.0,395,11,3999.89,3,At-Risk Valuable Customers
17308.0,393,2,4511.76,3,At-Risk Valuable Customers
17309.0,95,3,320.39,0,Inactive Customers
17310.0,387,2,1025.1,3,At-Risk Valuable Customers
17311.0,78,6,3566.56,3,At-Risk Valuable Customers
17312.0,139,3,644.3,3,At-Risk Valuable Customers
17313.0,31,1,2328.84,1,New & Growing Customers
17314.0,25,17,4904.43,2,VIP Customers
17315.0,2,43,9599.58,2,VIP Customers
17316.0,420,1,124.45,0,Inactive Customers
17317.0,46,3,2600.34,3,At-Risk Valuable Customers
17318.0,725,1,157.32999999999998,0,Inactive Customers
17319.0,669,1,29.1,0,Inactive Customers
17320.0,100,6,2444.85,3,At-Risk Valuable Customers
17321.0,8,6,1665.21,1,New & Growing Customers
17322.0,376,5,922.59,3,At-Risk Valuable Customers
17323.0,15,12,1551.04,2,VIP Customers
17324.0,18,12,2171.07,2,VIP Customers
17325.0,280,3,609.5699999999999,3,At-Risk Valuable Customers
17326.0,408,2,312.35,0,Inactive Customers
17327.0,410,2,152.35,0,Inactive Customers
17328.0,673,1,104.7,0,Inactive Customers
17329.0,14,5,998.53,1,New & Growing Customers
17330.0,23,4,423.8,1,New & Growing Customers
17331.0,124,1,175.2,0,Inactive Customers
17332.0,528,5,838.27,3,At-Risk Valuable Customers
17333.0,86,1,494.25,0,Inactive Customers
17334.0,302,3,635.15,3,At-Risk Valuable Customers
17335.0,384,2,497.04,0,Inactive Customers
17336.0,472,1,81.12,0,Inactive Customers
17337.0,151,4,1981.06,3,At-Risk Valuable Customers
17338.0,17,17,11889.33,2,VIP Customers
17339.0,94,3,302.36,0,Inactive Customers
17340.0,30,18,19617.95,2,VIP Customers
17341.0,157,5,1272.21,3,At-Risk Valuable Customers
17342.0,380,4,1227.54,3,At-Risk Valuable Customers
17343.0,355,6,1259.94,3,At-Risk Valuable Customers
17344.0,46,2,457.36,1,New & Growing Customers
17345.0,15,10,1586.63,2,VIP Customers
17346.0,4,26,4998.61,2,VIP Customers
17347.0,86,1,228.96,0,Inactive Customers
17348.0,15,9,2442.29,2,VIP Customers
17349.0,179,5,772.41,3,At-Risk Valuable Customers
17350.0,8,7,1893.701,2,VIP Customers
17351.0,36,12,1988.23,2,VIP Customers
17352.0,696,1,36.25,0,Inactive Customers
17353.0,129,4,3242.0,3,At-Risk Valuable Customers
17354.0,51,4,3133.96,3,At-Risk Valuable Customers
17355.0,386,1,273.31,0,Inactive Customers
17356.0,312,5,946.47,3,At-Risk Valuable Customers
17357.0,24,2,384.39,1,New & Growing Customers
17358.0,303,5,861.01,3,At-Risk Valuable Customers
17359.0,11,2,284.46,1,New & Growing Customers
17360.0,17,6,1200.51,1,New & Growing Customers
17361.0,49,5,871.79,1,New & Growing Customers
17362.0,239,7,1024.04,3,At-Risk Valuable Customers
17363.0,395,3,920.46,3,At-Risk Valuable Customers
17364.0,1,28,11972.92,2,VIP Customers
17365.0,13,15,8184.49,2,VIP Customers
17366.0,432,2,1077.24,3,At-Risk Valuable Customers
17367.0,238,1,167.55,0,Inactive Customers
17368.0,23,14,2758.29,2,VIP Customers
17369.0,456,1,979.2,0,Inactive Customers
17370.0,73,4,446.18,1,New & Growing Customers
17371.0,17,6,655.37,1,New & Growing Customers
17372.0,41,28,4347.31,2,VIP Customers
17373.0,40,7,1167.5,3,At-Risk Valuable Customers
17374.0,219,3,727.11,3,At-Risk Valuable Customers
17375.0,199,4,660.55,3,At-Risk Valuable Customers
17376.0,71,4,453.64,1,New & Growing Customers
17377.0,24,78,17644.27,2,VIP Customers
17378.0,374,1,10.95,0,Inactive Customers
17379.0,11,1,389.72,1,New & Growing Customers
17380.0,434,3,645.0,3,At-Risk Valuable Customers
17381.0,9,38,36398.65,2,VIP Customers
17382.0,65,8,902.28,3,At-Risk Valuable Customers
17383.0,4,2,304.09,1,New & Growing Customers
17384.0,19,3,507.55,1,New & Growing Customers
17385.0,15,1,256.11,1,New & Growing Customers
17386.0,8,7,2812.77,2,VIP Customers
17387.0,20,2,746.81,1,New & Growing Customers
17388.0,78,11,2675.37,3,At-Risk Valuable Customers
17389.0,1,61,57215.33,2,VIP Customers
17390.0,421,1,149.3,0,Inactive Customers
17391.0,164,2,508.8,0,Inactive Customers
17392.0,307,3,585.92,3,At-Risk Valuable Customers
17393.0,411,2,381.15,0,Inactive Customers
17394.0,219,1,203.87,0,Inactive Customers
17395.0,508,1,97.5,0,Inactive Customers
17396.0,39,14,8409.6,2,VIP Customers
17397.0,22,3,1198.28,1,New & Growing Customers
17398.0,115,3,653.38,3,At-Risk Valuable Customers
17400.0,126,8,4623.28,3,At-Risk Valuable Customers
17401.0,541,1,114.85,0,Inactive Customers
17402.0,5,23,4635.56,2,VIP Customers
17403.0,36,2,382.87,1,New & Growing Customers
17404.0,4,23,47781.12,2,VIP Customers
17405.0,1,3,1031.41,1,New & Growing Customers
17406.0,333,13,4186.95,3,At-Risk Valuable Customers
17407.0,412,1,552.9,0,Inactive Customers
17408.0,163,3,316.09000000000003,0,Inactive Customers
17409.0,185,10,7793.51,3,At-Risk Valuable Customers
17410.0,16,5,1214.72,1,New & Growing Customers
17411.0,12,5,1425.38,1,New & Growing Customers
17412.0,3,16,4220.22,2,VIP Customers
17413.0,405,2,560.14,0,Inactive Customers
17414.0,44,6,2249.52,3,At-Risk Valuable Customers
17415.0,80,1,507.84,0,Inactive Customers
17416.0,30,22,17298.45,2,VIP Customers
17417.0,549,1,164.18,0,Inactive Customers
17418.0,42,3,670.0600000000001,1,New & Growing Customers
17419.0,11,18,6126.25,2,VIP Customers
17420.0,50,6,953.58,3,At-Risk Valuable Customers
17421.0,386,3,1059.41,3,At-Risk Valuable Customers
17422.0,16,11,3594.76,2,VIP Customers
17423.0,46,3,1118.95,1,New & Growing Customers
17425.0,19,2,759.17,1,New & Growing Customers
17426.0,8,13,8077.77,2,VIP Customers
17427.0,72,1,100.8,0,Inactive Customers
17428.0,1,45,31466.76,2,VIP Customers
17429.0,128,5,1357.46,3,At-Risk Valuable Customers
17430.0,33,4,622.57,1,New & Growing Customers
17431.0,313,1,403.3,0,Inactive Customers
17432.0,18,9,1728.99,2,VIP Customers
17433.0,88,2,569.96,1,New & Growing Customers
17434.0,2,7,2373.82,2,VIP Customers
17435.0,411,1,331.35,0,Inactive Customers
17436.0,2,5,534.06,1,New & Growing Customers
17437.0,530,1,369.68,0,Inactive Customers
17438.0,254,5,1422.77,3,At-Risk Valuable Customers
17439.0,656,1,325.74,0,Inactive Customers
17440.0,157,4,323.58,0,Inactive Customers
17441.0,732,1,293.35,0,Inactive Customers
17442.0,37,15,4620.3,2,VIP Customers
17443.0,220,1,534.24,0,Inactive Customers
17444.0,148,3,2940.04,3,At-Risk Valuable Customers
17446.0,177,2,120.9,0,Inactive Customers
17447.0,40,2,541.53,1,New & Growing Customers
17448.0,497,46,14523.67,2,VIP Customers
17449.0,2,13,4868.15,2,VIP Customers
17450.0,8,51,244784.25,2,VIP Customers
17451.0,1,7,1721.4,2,VIP Customers
17453.0,18,2,486.72,1,New & Growing Customers
17454.0,192,10,1547.94,3,At-Risk Valuable Customers
17455.0,204,1,131.7,0,Inactive Customers
17456.0,365,2,975.56,3,At-Risk Valuable Customers
17457.0,127,14,5984.81,2,VIP Customers
17458.0,15,2,529.58,1,New & Growing Customers
17459.0,43,2,657.3,1,New & Growing Customers
17460.0,94,16,2157.9700000000003,2,VIP Customers
17461.0,23,3,735.82,1,New & Growing Customers
17462.0,60,2,675.69,1,New & Growing Customers
17463.0,16,7,2535.26,2,VIP Customers
17464.0,158,3,907.14,3,At-Risk Valuable Customers
17465.0,426,7,2542.79,3,At-Risk Valuable Customers
17466.0,10,2,763.28,1,New & Growing Customers
17467.0,395,1,102.6,0,Inactive Customers
17468.0,10,3,194.8,1,New & Growing Customers
17469.0,16,17,5051.25,2,VIP Customers
17470.0,45,11,2626.47,2,VIP Customers
17471.0,475,1,321.65000000000003,0,Inactive Customers
17472.0,191,4,922.35,3,At-Risk Valuable Customers
17473.0,409,2,607.0,0,Inactive Customers
17474.0,600,1,1047.0,0,Inactive Customers
17475.0,79,1,194.37,0,Inactive Customers
17476.0,396,2,489.86,0,Inactive Customers
17477.0,613,2,1144.3,3,At-Risk Valuable Customers
17478.0,408,2,1272.8,3,At-Risk Valuable Customers
17479.0,633,1,389.2600000000001,0,Inactive Customers
17480.0,78,2,882.23,1,New & Growing Customers
17481.0,4,4,1255.59,1,New & Growing Customers
17482.0,487,2,775.64,0,Inactive Customers
17483.0,65,4,591.73,1,New & Growing Customers
17484.0,576,2,209.57,0,Inactive Customers
17486.0,261,1,396.87,0,Inactive Customers
17487.0,728,1,160.55,0,Inactive Customers
17488.0,641,1,336.5,0,Inactive Customers
17489.0,59,2,376.64,1,New & Growing Customers
17490.0,1,9,2750.5,2,VIP Customers
17491.0,1,17,5653.67,2,VIP Customers
17492.0,248,3,1122.42,3,At-Risk Valuable Customers
17493.0,385,1,100.91,0,Inactive Customers
17494.0,502,1,54.7,0,Inactive Customers
17495.0,8,3,806.72,1,New & Growing Customers
17496.0,359,4,1412.89,3,At-Risk Valuable Customers
17497.0,390,2,287.25,0,Inactive Customers
17498.0,76,1,272.22,0,Inactive Customers
17499.0,290,2,1341.39,3,At-Risk Valuable Customers
17500.0,17,3,1138.0,1,New & Growing Customers
17501.0,221,2,288.6,0,Inactive Customers
17502.0,9,4,689.1,1,New & Growing Customers
17503.0,3,2,558.96,1,New & Growing Customers
17504.0,206,18,9490.17,2,VIP Customers
17505.0,162,5,2435.48,3,At-Risk Valuable Customers
17506.0,76,1,302.2,0,Inactive Customers
17507.0,262,2,605.58,0,Inactive Customers
17508.0,281,8,4579.23,3,At-Risk Valuable Customers
17509.0,58,8,6083.64,2,VIP Customers
17510.0,25,2,514.56,1,New & Growing Customers
17511.0,3,60,172132.87,2,VIP Customers
17512.0,29,18,5467.820000000001,2,VIP Customers
17513.0,72,3,1158.8,3,At-Risk Valuable Customers
17514.0,128,2,522.0,0,Inactive Customers
17515.0,31,9,1602.51,2,VIP Customers
17516.0,15,6,947.5,1,New & Growing Customers
17517.0,309,1,153.94,0,Inactive Customers
17518.0,426,2,329.42,0,Inactive Customers
17519.0,17,15,4774.17,2,VIP Customers
17520.0,54,1,546.81,1,New & Growing Customers
17521.0,30,5,1278.06,1,New & Growing Customers
17522.0,2,5,1070.71,1,New & Growing Customers
17523.0,11,4,652.74,1,New & Growing Customers
17524.0,361,3,539.14,0,Inactive Customers
17525.0,360,3,1161.9,3,At-Risk Valuable Customers
17526.0,5,12,3939.24,2,VIP Customers
17527.0,54,4,939.37,1,New & Growing Customers
17528.0,1,8,3628.5,2,VIP Customers
17529.0,610,2,1240.25,3,At-Risk Valuable Customers
17530.0,1,12,2791.69,2,VIP Customers
17531.0,190,3,1266.82,3,At-Risk Valuable Customers
17532.0,386,1,65.34,0,Inactive Customers
17533.0,435,1,34.8,0,Inactive Customers
17534.0,54,5,1668.83,3,At-Risk Valuable Customers
17535.0,280,1,164.4,0,Inactive Customers
17536.0,177,3,364.83,0,Inactive Customers
17537.0,30,2,887.67,1,New & Growing Customers
17538.0,26,1,98.42,1,New & Growing Customers
17539.0,618,4,1176.84,3,At-Risk Valuable Customers
17540.0,25,6,1590.6,1,New & Growing Customers
17541.0,510,1,119.86,0,Inactive Customers
17542.0,270,3,340.85,0,Inactive Customers
17543.0,550,1,120.05,0,Inactive Customers
17544.0,390,3,944.82,3,At-Risk Valuable Customers
17545.0,43,6,1409.86,3,At-Risk Valuable Customers
17547.0,376,2,727.85,0,Inactive Customers
17548.0,234,4,731.26,3,At-Risk Valuable Customers
17549.0,24,2,148.86,1,New & Growing Customers
17550.0,197,9,2506.64,3,At-Risk Valuable Customers
17551.0,359,1,290.34,0,Inactive Customers
17552.0,60,12,2786.77,2,VIP Customers
17553.0,130,4,3757.6,3,At-Risk Valuable Customers
17554.0,1,5,1952.45,1,New & Growing Customers
17555.0,20,5,1045.74,1,New & Growing Customers
17556.0,206,2,300.67,0,Inactive Customers
17557.0,14,4,575.46,1,New & Growing Customers
17558.0,393,1,259.17,0,Inactive Customers
17559.0,513,1,167.62,0,Inactive Customers
17560.0,95,8,1895.8,3,At-Risk Valuable Customers
17561.0,19,4,703.02,1,New & Growing Customers
17562.0,14,7,1122.38,1,New & Growing Customers
17563.0,578,2,392.38,0,Inactive Customers
17564.0,24,3,454.01,1,New & Growing Customers
17565.0,587,1,131.83,0,Inactive Customers
17566.0,8,2,869.77,1,New & Growing Customers
17567.0,7,9,4838.08,2,VIP Customers
17568.0,633,1,374.45,0,Inactive Customers
17569.0,332,1,344.14,0,Inactive Customers
17570.0,382,1,100.0,0,Inactive Customers
17571.0,50,5,1630.91,3,At-Risk Valuable Customers
17572.0,71,10,652.21,3,At-Risk Valuable Customers
17573.0,29,3,380.6,1,New & Growing Customers
17574.0,243,1,185.65,0,Inactive Customers
17575.0,667,1,171.7,0,Inactive Customers
17576.0,8,41,8711.95,2,VIP Customers
17577.0,645,2,348.75,0,Inactive Customers
17578.0,218,7,1047.33,3,At-Risk Valuable Customers
17579.0,5,4,753.28,1,New & Growing Customers
17580.0,253,5,541.02,3,At-Risk Valuable Customers
17581.0,1,43,17951.17,2,VIP Customers
17582.0,236,5,1446.95,3,At-Risk Valuable Customers
17583.0,560,1,135.95,0,Inactive Customers
17584.0,7,6,5309.42,2,VIP Customers
17585.0,109,7,2064.71,3,At-Risk Valuable Customers
17586.0,619,1,167.4,0,Inactive Customers
17587.0,628,1,176.71,0,Inactive Customers
17588.0,100,7,2939.55,3,At-Risk Valuable Customers
17589.0,60,18,13837.94,2,VIP Customers
17590.0,2,3,1468.02,1,New & Growing Customers
17591.0,73,8,2339.32,3,At-Risk Valuable Customers
17592.0,739,1,148.3,0,Inactive Customers
17593.0,4,11,8092.32,2,VIP Customers
17594.0,85,4,2497.88,3,At-Risk Valuable Customers
17595.0,12,2,386.69,1,New & Growing Customers
17596.0,23,13,4491.46,2,VIP Customers
17597.0,214,5,3484.09,3,At-Risk Valuable Customers
17598.0,381,1,409.98,0,Inactive Customers
17599.0,478,1,52.05,0,Inactive Customers
17600.0,18,1,161.67000000000002,1,New & Growing Customers
17601.0,239,2,413.08,0,Inactive Customers
17602.0,2,14,7354.43,2,VIP Customers
17603.0,78,4,1788.38,3,At-Risk Valuable Customers
17604.0,217,6,942.38,3,At-Risk Valuable Customers
17605.0,590,1,160.75,0,Inactive Customers
17606.0,737,1,87.30000000000001,0,Inactive Customers
17607.0,376,1,333.81,0,Inactive Customers
17608.0,33,4,488.06,1,New & Growing Customers
17609.0,41,11,1887.9,2,VIP Customers
17610.0,540,5,1511.94,3,At-Risk Valuable Customers
17611.0,7,28,8337.53,2,VIP Customers
17612.0,53,18,5394.86,2,VIP Customers
17613.0,23,14,4544.55,2,VIP Customers
17614.0,57,1,386.32,1,New & Growing Customers
17615.0,130,6,721.8,3,At-Risk Valuable Customers
17616.0,174,4,734.4,3,At-Risk Valuable Customers
17617.0,559,1,385.19,0,Inactive Customers
17618.0,6,11,4001.64,2,VIP Customers
17619.0,312,1,214.37,0,Inactive Customers
17620.0,60,1,81.44,0,Inactive Customers
17621.0,21,6,3175.12,2,VIP Customers
17622.0,598,2,1130.21,3,At-Risk Valuable Customers
17623.0,33,7,2365.77,2,VIP Customers
17624.0,15,4,1568.63,1,New & Growing Customers
17625.0,18,8,5978.9,2,VIP Customers
17626.0,603,1,254.0,0,Inactive Customers
17627.0,479,1,296.36,0,Inactive Customers
17628.0,81,1,75.75,0,Inactive Customers
17629.0,6,10,2455.52,2,VIP Customers
17630.0,170,2,503.6,0,Inactive Customers
17631.0,2,7,998.49,1,New & Growing Customers
17633.0,31,7,2057.39,2,VIP Customers
17634.0,36,9,2358.59,2,VIP Customers
17635.0,424,3,1265.58,3,At-Risk Valuable Customers
17636.0,19,1,285.56,1,New & Growing Customers
17637.0,31,2,547.0600000000001,1,New & Growing Customers
17638.0,647,2,842.4,0,Inactive Customers
17639.0,276,6,615.17,3,At-Risk Valuable Customers
17640.0,87,6,3168.94,3,At-Risk Valuable Customers
17642.0,120,5,1824.49,3,At-Risk Valuable Customers
17643.0,373,2,439.7,0,Inactive Customers
17644.0,1,20,6028.6,2,VIP Customers
17646.0,219,12,3898.79,3,At-Risk Valuable Customers
17647.0,65,3,331.66,1,New & Growing Customers
17648.0,61,5,2216.37,3,At-Risk Valuable Customers
17649.0,138,3,1578.89,3,At-Risk Valuable Customers
17650.0,21,1,166.08,1,New & Growing Customers
17651.0,12,16,5703.52,2,VIP Customers
17652.0,25,12,4867.72,2,VIP Customers
17653.0,37,4,1207.56,1,New & Growing Customers
17654.0,277,1,117.55,0,Inactive Customers
17655.0,11,9,2976.38,2,VIP Customers
17656.0,73,5,1674.69,3,At-Risk Valuable Customers
17657.0,430,1,126.0,0,Inactive Customers
17658.0,26,2,595.42,1,New & Growing Customers
17659.0,17,14,3586.99,2,VIP Customers
17660.0,141,2,342.22,0,Inactive Customers
17662.0,662,2,412.92,0,Inactive Customers
17663.0,26,17,5175.83,2,VIP Customers
17664.0,19,4,1166.23,1,New & Growing Customers
17665.0,493,1,563.1,0,Inactive Customers
17666.0,4,5,2047.8,1,New & Growing Customers
17667.0,66,9,3950.7,2,VIP Customers
17668.0,1,2,347.75,1,New & Growing Customers
17669.0,43,10,6142.35,2,VIP Customers
17670.0,228,1,205.7,0,Inactive Customers
17671.0,16,5,2009.16,1,New & Growing Customers
17672.0,50,7,5778.63,2,VIP Customers
17673.0,2,13,4173.88,2,VIP Customers
17674.0,74,2,551.04,1,New & Growing Customers
17675.0,1,70,37642.48,2,VIP Customers
17676.0,4,10,2448.64,2,VIP Customers
17677.0,2,54,35058.46,2,VIP Customers
17678.0,264,2,599.76,0,Inactive Customers
17679.0,53,7,3577.61,3,At-Risk Valuable Customers
17680.0,24,3,497.45,1,New & Growing Customers
17681.0,597,5,731.2,3,At-Risk Valuable Customers
17682.0,10,11,4065.28,2,VIP Customers
17683.0,386,3,819.01,3,At-Risk Valuable Customers
17684.0,44,1,239.41,1,New & Growing Customers
17685.0,17,12,5454.95,2,VIP Customers
17686.0,7,9,8296.81,2,VIP Customers
17687.0,421,1,432.68,0,Inactive Customers
17688.0,394,1,304.2,0,Inactive Customers
17689.0,388,2,317.08,0,Inactive Customers
17690.0,30,20,6963.8,2,VIP Customers
17691.0,358,4,637.5500000000001,3,At-Risk Valuable Customers
17692.0,127,12,2975.8,3,At-Risk Valuable Customers
17693.0,137,1,200.47,0,Inactive Customers
17694.0,142,3,1695.97,3,At-Risk Valuable Customers
17695.0,132,5,1746.04,3,At-Risk Valuable Customers
17696.0,38,27,7679.59,2,VIP Customers
17697.0,236,1,338.95,0,Inactive Customers
17698.0,261,1,154.95,0,Inactive Customers
17699.0,477,2,442.0,0,Inactive Customers
17700.0,17,14,6679.97,2,VIP Customers
17701.0,253,1,417.95,0,Inactive Customers
17702.0,30,6,3144.04,2,VIP Customers
17703.0,35,4,1094.84,1,New & Growing Customers
17704.0,169,2,885.19,3,At-Risk Valuable Customers
17705.0,3,11,2083.9,2,VIP Customers
17706.0,4,31,20272.15,2,VIP Customers
17707.0,185,8,609.3000000000001,3,At-Risk Valuable Customers
17708.0,188,4,884.1800000000001,3,At-Risk Valuable Customers
17709.0,170,5,671.01,3,At-Risk Valuable Customers
17710.0,424,1,293.5,0,Inactive Customers
17711.0,11,2,385.1,1,New & Growing Customers
17712.0,45,1,522.91,1,New & Growing Customers
17713.0,382,4,1198.09,3,At-Risk Valuable Customers
17714.0,321,5,1410.18,3,At-Risk Valuable Customers
17715.0,201,2,489.6,0,Inactive Customers
17716.0,23,24,15956.97,2,VIP Customers
17717.0,421,1,376.92,0,Inactive Customers
17718.0,232,2,439.18,0,Inactive Customers
17719.0,38,15,5396.04,2,VIP Customers
17720.0,26,10,2666.91,2,VIP Customers
17721.0,659,1,307.21000000000004,0,Inactive Customers
17722.0,96,5,3520.2200000000003,3,At-Risk Valuable Customers
17723.0,127,7,3378.4000000000005,3,At-Risk Valuable Customers
17724.0,71,3,1033.0,3,At-Risk Valuable Customers
17725.0,16,11,3439.08,2,VIP Customers
17726.0,395,7,1092.06,3,At-Risk Valuable Customers
17727.0,15,1,1060.25,1,New & Growing Customers
17728.0,4,5,4238.76,2,VIP Customers
17729.0,596,1,438.65,0,Inactive Customers
17730.0,3,20,7773.8,2,VIP Customers
17731.0,79,6,1708.99,3,At-Risk Valuable Customers
17732.0,373,8,2166.42,3,At-Risk Valuable Customers
17733.0,39,2,692.19,1,New & Growing Customers
17734.0,54,6,1442.32,3,At-Risk Valuable Customers
17735.0,2,26,16790.33,2,VIP Customers
17736.0,9,3,377.44,1,New & Growing Customers
17737.0,9,2,168.24,1,New & Growing Customers
17738.0,19,13,4183.56,2,VIP Customers
17739.0,12,18,7730.59,2,VIP Customers
17740.0,389,6,426.9,3,At-Risk Valuable Customers
17741.0,407,2,101.1,0,Inactive Customers
